index,eigenvalue,jacobi_eigenvalue
107,0.10689948882633764,0.6052632076638329
108,0.10698651037685797,0.6097666764642244
109,0.1070710752406619,0.6183397629075653
110,0.10783247822544983,0.6198088071574906
111,0.1078771589547509,0.6201044121861252
112,0.10857475491635296,0.6299192175880836
113,0.10918034195202322,0.6412472253970422
114,0.11037446460059412,0.6446382688507455
115,0.11078478699738228,0.6486619691710073
116,0.11200367142240493,0.6520195544685617
117,0.11328697724464946,0.6529398193454081
118,0.11443356506776606,0.6551181780932612
119,0.11469216844714147,0.6571004883076482
120,0.11505100322182424,0.6580814683921192
121,0.11761253703903392,0.6587942491822475
122,0.11808191055887478,0.6591710021375106
123,0.11893106660271481,0.6604569379285812
124,0.11970280579150767,0.6612593146086228
125,0.12019592304943183,0.669076592119224
126,0.12107276603776083,0.6721847510466058
127,0.12313863208984999,0.6773802226820952
128,0.12431329672471571,0.6797955112334452
129,0.12605073059372535,0.6800253984529636
130,0.12672944926970497,0.6866163712677986
131,0.12786791750728416,0.6896727309558797
132,0.12863109659778724,0.691062708664019
133,0.12877914038925,0.6937728682992351
134,0.13055027101542385,0.6970719214581709
135,0.13131757718792492,0.6993537790360622
136,0.13148488967943148,0.7053576089256559
137,0.1325604611406047,0.7078820666786576
138,0.13406731285691492,0.7120119662759707
139,0.13513646045276165,0.7164000400720822
140,0.13615924651753383,0.718254910671821
141,0.13722041707763966,0.7195280609149105
142,0.13815265037850405,0.7231763047707795
143,0.13941459267971915,0.7285319791336486
144,0.13962682570340693,0.7301747023455175
145,0.14040518173181205,0.7315048364238694
146,0.14065678681206972,0.7336218632769963
147,0.1413979282485313,0.7360520862706936
148,0.14173676413143704,0.7430575612331648
149,0.14315066106443491,0.7446572755377818
150,0.14344650823396313,0.7467838905027374
151,0.14433120706573974,0.749020255342732
152,0.14468720506411278,0.7511252426607482
153,0.1450892280170473,0.7523002932285853
154,0.14617356284981337,0.754060789702547
155,0.1462862260637789,0.7558128802604883
156,0.14754239288897344,0.756536578589012
157,0.14807384589424596,0.7574403614593596
158,0.1486049786246183,0.7617984122775042
159,0.14952447780257833,0.7625024520920116
160,0.14989497537656624,0.7631162479700818
161,0.15070375074189116,0.7646972466562416
162,0.15133776284350253,0.7668709530513071
163,0.15158240355763733,0.7683314366695938
164,0.15181887144652392,0.7689732206417728
165,0.15352255078473556,0.7726601006427262
166,0.15479501352451117,0.7742579956950767
167,0.1549608498931385,0.7755131270597933
168,0.1554815841096358,0.77670547151709
169,0.1556929672126905,0.7778941363991415
170,0.15626205181330227,0.7782454786764439
171,0.15707871737562043,0.7792256619455755
172,0.15713339042848007,0.7816541273341157
173,0.1592006540683707,0.7849337645190428
174,0.16016511575503042,0.785223078056732
175,0.16054786066446972,0.7866334917749365
176,0.16118680056248516,0.7884257541745252
177,0.16147617976786313,0.789217471300895
178,0.1617479401935514,0.7911588271320245
179,0.16303738703959536,0.7928761574663712
180,0.16342691548094268,0.795246801790452
181,0.1635031310754657,0.8008193276742822
182,0.16404852718476712,0.8011285017166345
183,0.16461774421956216,0.8021885741800366
184,0.16493026404740996,0.8051637661335992
185,0.16699552544678026,0.807073795087812
186,0.16744419436439667,0.8092561504674963
187,0.16790665139094668,0.8126918052145217
188,0.16936015625442621,0.8130128864394568
189,0.16961027815763577,0.814289314862698
190,0.16973576061651327,0.814908041536061
191,0.17003596454384853,0.8199860543048206
192,0.17012553443983003,0.8222825565261095
193,0.17081787744274987,0.8238957892778765
194,0.1716157177134836,0.8260582666612246
195,0.17197303427808555,0.8325947022758814
196,0.17218090468143085,0.8338786570218133
197,0.17250734106348165,0.8349768269417356
198,0.1735595430513922,0.8355387207513609
199,0.17373612293039972,0.8381524118649063
200,0.1747589827395416,0.8404277621738001
201,0.17505309737330457,0.8428100138205402
202,0.17573675182526968,0.8454253835798644
203,0.175812673866773,0.8532800017720781
204,0.17655293068547112,0.8535273948214692
205,0.17743412376917286,0.8572403571906754
206,0.17817715490852368,0.859160012892029
207,0.1790617197999053,0.860639767766353
208,0.17906658143113025,0.8683811092673841
209,0.1799441356867769,0.8698277886186518
210,0.18272949818891843,0.8715448843638252
211,0.18337796078078256,0.8765059012798782
212,0.18417500780188878,0.8780317926242825
213,0.1842015274333495,0.8800332493246018
214,0.184816876728433,0.8815604742406952
215,0.18574440405705833,0.8844069726499156
216,0.18676308449896784,0.8879590021449965
217,0.1874948102942355,0.8880457178925962
218,0.187761614090518,0.8923861198224594
219,0.18796684192385915,0.8936797126371309
220,0.18837879219907105,0.8943737585946409
221,0.1889095302236585,0.9024796209584472
222,0.1902941619291273,0.9072943517083604
223,0.1904472122950317,0.9079435144555276
224,0.1905824222833037,0.9084474085296588
225,0.19059678665401986,0.9127992244237885
226,0.19070718843032328,0.9150800121252953
227,0.19101162048448123,0.9216499655932483
228,0.19165159861657155,0.9222077529448627
229,0.19303599588635112,0.92484263151504
230,0.19383285170968692,0.9306225908141053
231,0.19497948785118588,0.9337613725358641
232,0.19544305608667717,0.9350641312356099
233,0.19565563256325477,0.9442472094549471
234,0.19601111319551345,0.9467978921525003
235,0.19615841122477243,0.9477377863125688
236,0.19714887254696997,0.9537085833572176
237,0.19826657305746084,0.9576740880186849
238,0.1998474261570439,0.961478673971158
239,0.2001680932620795,0.962045215123208
240,0.2002253271114632,0.9666752731759238
241,0.20096844047434806,0.9667680383065648
242,0.2012176146586504,0.9673746725286496
243,0.20368462131975437,0.9741843293533516
244,0.20465597152818954,0.9795463164325987
245,0.2048916397483031,0.9805787889612632
246,0.20521972629587446,0.9819421183562
247,0.20612052692398877,0.9852652881157395
248,0.2069908974452794,0.9901518335182888
249,0.20772335901464695,1.0003044027792283
250,0.20819816691760182,1.0022738469092243
251,0.20910741946085679,1.0032214586406285
252,0.20946441962811788,1.0060218834274006
253,0.21037684190381356,1.0139674353399564
254,0.21090751223669196,1.0162441988843363
255,0.21324487707881717,1.0297232542205887
256,0.21405326440156305,1.032617504771012
257,0.21478278983066537,1.0404934669127799
258,0.21695703799074276,1.0442709142146454
259,0.21711828769899344,1.0455733124465
260,0.21849067329552554,1.0476918776895223
261,0.21874042204036015,1.0522315789675187
262,0.2190511583230846,1.0563510162955734
263,0.21906685272461096,1.0602886478068994
264,0.21967858211606026,1.0661203488871924
265,0.22023908712678786,1.0691367865072399
266,0.2209410443066648,1.0724461880001108
267,0.2223411426705433,1.0768630981995806
268,0.22403294773206175,1.0857044008633812
269,0.22589959674991403,1.0925502489453665
270,0.22666575679388368,1.0971087236925738
271,0.22767085950281854,1.100493152653805
272,0.2287053038322078,1.1032104173366513
273,0.22922359715503535,1.1056546434362977
274,0.229530962381957,1.1117115997683005
275,0.2300852401945717,1.1143960461684743
276,0.2307888269887433,1.1155556385539158
277,0.23213969025239165,1.1169557747388508
278,0.23222820337082473,1.1238763534764182
279,0.2329097231639156,1.1266225795613505
280,0.23482258212953824,1.1297083631323759
281,0.23603168405271333,1.1306387032055638
282,0.23690751696350917,1.1343824033280239
283,0.23721374038113074,1.1371615138376365
284,0.23838872053093343,1.138165270671127
285,0.23923007194479984,1.1402071048236957
286,0.23953990246733073,1.1441033854904283
287,0.24261033945652652,1.144319054536581
288,0.24657711336060187,1.1563458727628244
289,0.24923534207319664,1.1582104090927448
290,0.2502295935517547,1.1609565952448333
291,0.2505348593894086,1.1696940893784638
292,0.2537355828092225,1.175499242143743
293,0.25627941581283314,1.181688664656965
294,0.2570583110445435,1.1841233911272675
295,0.25826142844465083,1.1874068039206045
296,0.259724569373759,1.1941665194003277
297,0.2607381553967765,1.1992897133001057
298,0.2643084247015049,1.202847883535895
299,0.26538952286001416,1.208568220637734
300,0.2657684682352756,1.2103937912439477
301,0.26816033072121515,1.2274569507761968
302,0.2707874700954635,1.2289034905558296
303,0.2742305191641938,1.2313372503773754
304,0.2748778000647423,1.2413820584221587
305,0.2753922147240685,1.253830538511288
306,0.2759072080857005,1.2547840071809728
307,0.280414105429386,1.260346768071517
308,0.2807199591026339,1.2821145315197946
309,0.28302343539284847,1.2843033701726905
310,0.2840880089173728,1.3039050522982578
311,0.28572153019515706,1.3124609481146146
312,0.2887288493731193,1.3197662286368912
313,0.2895768828803242,1.319984534945599
314,0.2914983919428266,1.3344354410363888
315,0.29310630420646683,1.3455849375102558
316,0.29628375984121036,1.3532062210263516
317,0.2978479311027877,1.3608875967221292
318,0.2998413907131246,1.378006951297166
319,0.30062107965925483,1.3801666695084873
320,0.30143080295107566,1.3814094103173042
321,0.3024063146949265,1.3819787618480182
322,0.3036039973245722,1.3838037091559205
323,0.3039832744392023,1.3847104550860643
324,0.3065706269822062,1.3884484161581951
325,0.3084072418309412,1.394357725840207
326,0.30848704774235425,1.4019735270913234
327,0.30864704956807265,1.4047147007928709
328,0.3107490768835147,1.4117039061393715
329,0.31094273400220324,1.4170875716534281
330,0.3115369870468012,1.4250046817901993
331,0.3153483416063508,1.4338469848295758
332,0.3212729553288655,1.4410442379421202
333,0.32193982716358854,1.4489947423106522
334,0.3224564181946565,1.4500850829046243
335,0.32253884398906413,1.4581187768025727
336,0.3226946724085698,1.4599199492670887
337,0.3229515367296272,1.4656245125979683
338,0.3233468909183111,1.4677255020817181
339,0.32392986138890356,1.4748733420561277
340,0.32475919238171674,1.4826840975434785
341,0.32591207799347366,1.4867147584037783
342,0.3274895435581494,1.4915204760124006
343,0.3282901794446207,1.4936992536701426
344,0.32963606251389305,1.4998375664835575
345,0.33088812844081067,1.5078613470677757
346,0.33169911630599835,1.5103184362812088
347,0.3320741252844388,1.5104892019635974
348,0.33375362220589244,1.5152349171899415
349,0.3363112022772561,1.5217085347454289
350,0.33969342129006913,1.527051158601771
351,0.3399308315994635,1.5303579868622756
352,0.3457038208298021,1.5320114165056167
353,0.3471975098802235,1.534630919734281
354,0.34752711209357195,1.5361223645766842
355,0.3493445135669445,1.5388929089204726
356,0.3496203573190436,1.5421613070477749
357,0.35074048570170974,1.5559465306076408
358,0.3517049087523143,1.5578865809119913
359,0.35204442711197037,1.5692315823929732
360,0.3522948603691878,1.5694575478470227
361,0.35270546476790166,1.5744374031654096
362,0.35347067843244656,1.5815323255305427
363,0.3540628568199322,1.5831634352024948
364,0.355231385747856,1.5855900904194031
365,0.35661664548972105,1.5900945266511628
366,0.35748101930080817,1.5991982243079972
367,0.35918064505006664,1.601153625717403
368,0.3620397962395672,1.603494759577013
369,0.36315123875896343,1.6086706953419667
370,0.3658466083180305,1.6297787631772485
371,0.36755648513067113,1.6326220912362848
372,0.3683559724253682,1.6398039755350566
373,0.3699261813335621,1.642688283358678
374,0.37414045340639085,1.6436380213374828
375,0.37649431101218556,1.6557138336482655
376,0.3771420279493348,1.6631628476441929
377,0.37928523618669535,1.6789573510774363
378,0.3808368655823383,1.6842496380568892
379,0.3830152918232926,1.6942209278180356
380,0.3830425329570911,1.7059784626388157
381,0.3836211865699451,1.7127479357666764
382,0.38487885601328964,1.7235407016434652
383,0.3891654016426476,1.7395940905709206
384,0.39113099612978774,1.7459617437395334
385,0.3939864175478771,1.7518107704556498
386,0.3947939342786058,1.7526255621334181
387,0.3970964672481548,1.761092699412206
388,0.39818683346380235,1.768038759561761
389,0.3998296284572772,1.782069518102174
390,0.40185596746547425,1.7897503514565913
391,0.4019130584353083,1.7952861995129106
392,0.4039101348452332,1.8142985683112258
393,0.404147251121336,1.8170039689080157
394,0.4072001869590727,1.8244723140002546
395,0.4075433889687524,1.8366985757298466
396,0.4081501558170003,1.8376083566472938
397,0.4100493993148053,1.8395731788005663
398,0.41071509811855145,1.8446018034901686
399,0.41157520910509715,1.8535140199209685
400,0.41317576945102824,1.854586703360981
401,0.41490337440911884,1.8599005700426732
402,0.417647657191542,1.8680375117827153
403,0.42011186848054766,1.8778885446099403
404,0.4252250403228108,1.8879502121658118
405,0.4316756592099764,1.8946837833277774
406,0.43238244919541374,1.8968031651439021
407,0.4324654022224035,1.9077249468703403
408,0.44063678100155584,1.9236937558351563
409,0.4436064025588497,1.9272442331939335
410,0.44389310847666363,1.938861966951274
411,0.4464992090930894,1.954152958903599
412,0.4493073558371905,1.9612148200838564
413,0.4532290850424217,1.982171272818322
414,0.454210929165361,1.9894239340158135
415,0.4602098620259889,2.0021137975847725
416,0.4633158707512939,2.0093508477770494
417,0.4644536551520249,2.0249657220437745
418,0.46519226569600053,2.031992363608088
419,0.46531235244209757,2.0396991106233964
420,0.4654685233372664,2.0437111758701367
421,0.47100057016501073,2.0496884043085206
422,0.47712086432074663,2.066425226140546
423,0.4800291599123058,2.0767763884301864
424,0.48106793986689134,2.0924167949332086
425,0.48157057926908625,2.1013278853140425
426,0.4842714786356688,2.1107457987075473
427,0.4872371290490228,2.117314389532224
428,0.4933522150899769,2.125950130429387
429,0.4936869876354128,2.1312595711071656
430,0.5028641472814366,2.1367042984674205
431,0.5050169000810253,2.1444885840122376
432,0.5055737007738412,2.1596462899708677
433,0.5084379790935784,2.165963090681461
434,0.5148289764585031,2.1730201648343064
435,0.5201654373878513,2.1848003574319708
436,0.5226306260412938,2.199780010332891
437,0.5282952475051932,2.2069360763041783
438,0.5307665656100125,2.216628748020157
439,0.5317311008802814,2.2211035935647785
440,0.5371990999574812,2.2297546818329126
